epoch,step,train_loss
2,49,9.944295883178711
4,99,0.9935616254806519
7,149,16.703842163085938
9,199,32.01966857910156
12,249,1.5426923036575317
14,299,719.7069702148438
17,349,99.78860473632812
19,399,25.068323135375977
22,449,1.9925694465637207
24,499,11.472888946533203
27,549,23.51233673095703
29,599,22.844276428222656
32,649,20.745956420898438
34,699,82.38290405273438
37,749,474.32586669921875
39,799,2.213087558746338
42,849,2.298121929168701
44,899,5.316094398498535
47,949,71.33133697509766
49,999,2.305191993713379
52,1049,2.607287883758545
54,1099,65.01657104492188
57,1149,3.0662713050842285
59,1199,5.056875228881836
62,1249,333.65380859375
64,1299,2.630518913269043
67,1349,2.3555679321289062
69,1399,15.032072067260742
72,1449,5.379848957061768
74,1499,14.36860466003418
77,1549,2.5431721210479736
79,1599,4.762738227844238
82,1649,17.25899887084961
84,1699,2.498447895050049
87,1749,7.273614883422852
89,1799,13.338435173034668
92,1849,2.764275074005127
94,1899,48.684242248535156
97,1949,48.473777770996094
99,1999,12.686277389526367
102,2049,45.527809143066406
104,2099,12.731380462646484
107,2149,2.7040653228759766
109,2199,42.085025787353516
112,2249,42.816612243652344
114,2299,3.004490852355957
117,2349,4.554731845855713
119,2399,2.8724308013916016
122,2449,2.953212261199951
124,2499,2.904275894165039
127,2549,3.0611648559570312
129,2599,11.609655380249023
132,2649,34.57563400268555
134,2699,11.206265449523926
137,2749,11.86639404296875
139,2799,11.35157585144043
142,2849,40.955772399902344
144,2899,2.963468074798584
147,2949,2.9374585151672363
149,2999,2.925172805786133
152,3049,203.13137817382812
154,3099,2.940931558609009
157,3149,195.64645385742188
159,3199,32.04164505004883
162,3249,10.512701988220215
164,3299,2.9729084968566895
167,3349,11.60146713256836
169,3399,3.3130953311920166
172,3449,4.286028861999512
174,3499,6.446301460266113
177,3549,3.0427494049072266
179,3599,3.036158800125122
182,3649,11.363984107971191
184,3699,3.418872356414795
187,3749,3.064344882965088
189,3799,4.672669410705566
192,3849,30.61478614807129
194,3899,3.05757737159729
197,3949,3.027897357940674
199,3999,9.492528915405273
202,4049,3.209653854370117
204,4099,3.319371223449707
207,4149,3.298820972442627
209,4199,4.573415756225586
212,4249,3.5230188369750977
214,4299,3.203376293182373
217,4349,3.2182223796844482
219,4399,29.1707820892334
222,4449,3.2486767768859863
224,4499,3.220181941986084
227,4549,3.2903337478637695
229,4599,27.204524993896484
232,4649,4.283605575561523
234,4699,27.60648536682129
237,4749,135.6841278076172
239,4799,3.270516872406006
242,4849,5.430715084075928
244,4899,23.29977035522461
247,4949,3.543102264404297
249,4999,8.569501876831055
252,5049,5.497237205505371
254,5099,22.883678436279297
257,5149,120.31124877929688
259,5199,3.4557857513427734
262,5249,4.52495813369751
264,5299,3.396989583969116
267,5349,4.250768661499023
269,5399,3.630209445953369
272,5449,4.510445594787598
274,5499,5.4162983894348145
277,5549,3.350877285003662
279,5599,8.186476707458496
282,5649,5.773159980773926
284,5699,23.224685668945312
287,5749,3.387096405029297
289,5799,8.219481468200684
292,5849,3.5127174854278564
294,5899,8.000120162963867
297,5949,7.821381092071533
299,5999,4.320685386657715
