363113.6584580598,178210.17510205094,4.635662846425661
377191.2262183169,309131.83115461335,4.736296869971339
287426.7549816522,185122.27729445914,4.819178499281037
307724.39978031727,266545.2044508403,4.747182082348841
390451.0763952613,386867.01374735683,4.787874618691494
171160.57230696818,236367.29847194452,4.850837438806149
293130.399458527,477710.65282151906,4.8995542684000535
337675.6111926544,388844.4481143362,4.755796861500931
163566.15672291792,161917.44587860975,4.812595340291288
200200.35133021386,69639.40595964054,4.638198814237326
170825.05835151408,158311.8364926778,4.804388478637297
214906.00895283264,84089.97713837276,4.743312140873306
439837.82978703134,279493.84774139867,4.6259367630497845
210501.43804516175,257125.37471723152,4.556976802504636
216679.31035782656,123680.35340291237,4.510048501832088
510545.8883679527,301094.2990449931,4.599052211585765
318386.9809043152,148855.12554258452,4.937433915435484
394564.4561286801,71046.57151617065,4.752796046027558
421328.96114830073,56946.88210252439,4.659441383854667
276466.8545263252,117748.8333539791,4.820724754835776
382452.918437751,81195.10868324457,4.738281537383697
458145.2770489584,22985.21499645779,4.773884418536997
394247.73854996345,246650.6371105494,4.668485116083367
318678.39168667194,336273.40274241235,4.75809372458223
486582.10490828037,241771.50305495205,4.611448454806462
287625.5728373093,518925.9860021566,4.731645269835475
354659.0706185995,181854.7089544922,4.777297396817984
302736.7789167143,115260.63068541778,4.6803602306776435
211774.26700843836,63109.68720559419,4.743985018623886
478429.8113475166,173214.95032002218,4.791732162124575
319814.95820793894,266973.0682513105,4.692900290899958
182192.34997394975,34736.95608402085,5.057529083520848
329198.6314399588,269196.73237613117,4.929968620604567
236329.40956974123,289286.7672959312,4.677511905656563
334195.63694791077,105897.73632305214,4.710723329034998
270240.69508409477,57350.87587638988,4.9145274034418005
386162.1696130572,65070.83343763942,4.853991940588241
433252.281740853,223765.24197436523,4.593861816994554
353320.63621465245,203903.77935652543,4.485857079146745
568347.7294917874,279288.85642787494,4.574236575295852
332822.1427384234,197582.0361284649,4.705520310734096
266275.14049818163,349088.92907967855,4.814564020849521
467346.309122936,113536.48772816396,4.654733071608244
333476.38271080714,194061.75719785245,4.7551445590507235
258218.92337100155,233734.6398408374,4.868105045007536
390118.5323909801,346342.34798444994,4.762850179061688
285249.72189582937,263851.3714998589,4.674088553602355
466652.78446061193,228727.26196857812,4.795122037806665
148810.84387896064,213889.02547826795,4.707253719586442
271627.5778265114,164477.66772973756,4.810804908106394
248178.90599365564,186942.19812519106,4.879032982277444
426882.6064931683,390936.11887078907,4.7673640034184155
248743.6205985568,2044.7157701076603,4.854899249347693
331487.3569381795,141344.9118916526,4.7677906765679605
401612.2483980843,68660.11604695012,4.821586433287452
186890.74906388047,372332.5485692839,4.907505551608643
173462.1068952343,16932.450054168166,4.455280719207545
153480.7249236477,27872.524575043615,4.834732632595024
570747.0990615273,21124.563855877495,4.708834996818232
271115.5775456514,205889.3005878147,4.810871384905674
170429.47806177678,317963.04336584464,4.672402138905103
289122.30242560775,321009.0208811497,4.901574231418826
7215.583895205186,260375.96563006143,4.771328012518715
116374.74589672907,88275.01147313273,4.9950328226027825
206532.01975133154,222550.36613738566,4.878915207052181
360167.859154853,260151.67072842683,4.758077417316479
273673.6684324335,295338.97982652066,4.809594109091326
70142.1840242755,184034.6955411353,4.8934818789518575
259278.41405620525,101698.13476286676,4.741286199933462
194963.39469545486,16533.332918594344,4.8374208451313345
320136.3996365143,311667.4646698811,4.708544814617813
175190.15424041747,121877.01675509827,4.846323249622161
263682.5224932941,203957.02489559085,4.874541244156005
298836.1948266436,176313.17463213467,4.874791310782618
269822.40383645444,309488.2877531014,4.814364844376075
338628.8092545009,274020.191861049,4.768980178915828
216611.2305352942,54729.4401583402,4.702014158307308
39463.51870534959,244985.17244495184,4.806555827473171
256629.74389140453,372266.08739404107,4.861119185862543
