epoch,step,train_loss
2,49,8.53463077545166
4,99,569.3324584960938
7,149,247.05772399902344
9,199,2.095726490020752
12,249,7.051575183868408
14,299,2.3301050662994385
17,349,93.2208023071289
19,399,2.477511405944824
22,449,96.11854553222656
24,499,115.66471862792969
27,549,30.24024200439453
29,599,19.169532775878906
32,649,10.090860366821289
34,699,93.39846801757812
37,749,122.89494323730469
39,799,33.12013244628906
42,849,55.64811706542969
44,899,23.173246383666992
47,949,102.8873291015625
