epoch,step,train_loss
2,49,2.1643404960632324
4,99,1.948747158050537
7,149,199.78985595703125
9,199,28.70245361328125
12,249,795.7291870117188
14,299,694.418701171875
17,349,6.795591354370117
19,399,106.3837890625
22,449,15.046700477600098
24,499,3.3445518016815186
27,549,111.44557189941406
29,599,217.91552734375
32,649,3.365912914276123
34,699,177.20407104492188
37,749,476.9921875
39,799,26.292461395263672
42,849,3.3013384342193604
44,899,9.043691635131836
47,949,410.64117431640625
49,999,8.147403717041016
52,1049,5.940122127532959
54,1099,64.99222564697266
57,1149,17.015380859375
59,1199,13.910499572753906
62,1249,33.67088317871094
64,1299,39.822200775146484
67,1349,66.77119445800781
69,1399,2.586825370788574
72,1449,249.6817169189453
74,1499,5.519274711608887
77,1549,4.387367248535156
79,1599,7.621033668518066
82,1649,64.21852111816406
84,1699,257.03076171875
87,1749,95.69294738769531
89,1799,4.180502891540527
92,1849,10.919979095458984
94,1899,43.47666931152344
97,1949,11.70507526397705
99,1999,111.33250427246094
102,2049,10.03574275970459
104,2099,77.87110900878906
107,2149,2.8826088905334473
109,2199,5.548408508300781
112,2249,83.15814208984375
114,2299,8.395027160644531
117,2349,4.374878406524658
119,2399,92.05533599853516
122,2449,47.45277404785156
124,2499,53.35169219970703
127,2549,299.3844909667969
129,2599,16.260557174682617
132,2649,18.698036193847656
134,2699,74.99971008300781
137,2749,19.315204620361328
139,2799,9.893899917602539
142,2849,19.68186378479004
144,2899,14.865463256835938
147,2949,3.6100552082061768
149,2999,55.19841384887695
152,3049,139.03060913085938
154,3099,32.796207427978516
157,3149,4.83025598526001
159,3199,17.71615982055664
162,3249,18.73065185546875
164,3299,40.092613220214844
167,3349,28.744421005249023
169,3399,4.976807594299316
172,3449,13.534238815307617
174,3499,6.694687843322754
177,3549,4.056119918823242
179,3599,7.8875250816345215
182,3649,167.18716430664062
184,3699,29.501068115234375
187,3749,29.525005340576172
189,3799,4.978302478790283
192,3849,9.720160484313965
194,3899,4.028957366943359
197,3949,10.251148223876953
199,3999,33.3892936706543
202,4049,11.084404945373535
204,4099,15.780960083007812
207,4149,46.530418395996094
209,4199,3.4237914085388184
212,4249,4.580284595489502
214,4299,19.524864196777344
217,4349,5.600071907043457
219,4399,116.49757385253906
222,4449,44.68284606933594
224,4499,6.225560665130615
227,4549,10.930994987487793
229,4599,150.77008056640625
232,4649,39.5205078125
234,4699,24.159168243408203
237,4749,3.7925608158111572
239,4799,5.297138214111328
242,4849,152.15036010742188
244,4899,3.5285868644714355
247,4949,5.755327224731445
249,4999,39.95841598510742
252,5049,3.9941329956054688
254,5099,4.606921672821045
257,5149,24.185340881347656
259,5199,7.622824192047119
262,5249,33.660728454589844
264,5299,4.673588275909424
267,5349,3.933868885040283
269,5399,129.94952392578125
272,5449,18.730693817138672
274,5499,4.527978897094727
277,5549,6.376113414764404
279,5599,7.167603969573975
282,5649,3.6089439392089844
284,5699,5.376884460449219
287,5749,4.150574207305908
289,5799,86.38816833496094
292,5849,4.601197242736816
294,5899,5.893774032592773
297,5949,13.69437026977539
299,5999,5.508447647094727
