epoch,step,train_loss
2,49,6.938714027404785
4,99,112.14793395996094
7,149,63.63459777832031
9,199,237.52691650390625
12,249,7.168224811553955
14,299,51.39649963378906
17,349,65.64806365966797
19,399,21.162296295166016
22,449,157.87283325195312
24,499,147.38803100585938
27,549,119.41783142089844
29,599,2.559627056121826
32,649,57.294063568115234
34,699,24.61483383178711
37,749,24.421802520751953
39,799,25.464902877807617
42,849,2.6748318672180176
44,899,2.7355828285217285
47,949,21.289066314697266
49,999,7.482718467712402
52,1049,3.42472767829895
54,1099,46.53410339355469
57,1149,81.80300903320312
59,1199,2.88275146484375
62,1249,75.07391357421875
64,1299,14.527567863464355
67,1349,2.959308624267578
69,1399,3.228318214416504
72,1449,13.612587928771973
74,1499,10.636411666870117
77,1549,6.8487701416015625
79,1599,4.0549211502075195
82,1649,33.777381896972656
84,1699,61.303470611572266
87,1749,25.448827743530273
89,1799,35.808101654052734
92,1849,4.017007350921631
94,1899,17.97979736328125
97,1949,4.012589454650879
99,1999,58.65740966796875
102,2049,6.26817512512207
104,2099,6.102203369140625
107,2149,3.2018837928771973
109,2199,14.666685104370117
112,2249,30.12968635559082
114,2299,3.2670249938964844
117,2349,22.056324005126953
119,2399,3.295055866241455
122,2449,4.02085018157959
124,2499,6.0261054039001465
127,2549,29.22098159790039
129,2599,5.985240459442139
132,2649,29.575260162353516
134,2699,5.946021556854248
137,2749,25.54315948486328
139,2799,48.44239807128906
142,2849,27.77983856201172
144,2899,5.9828596115112305
147,2949,3.9273998737335205
149,2999,5.912952899932861
152,3049,4.0609025955200195
154,3099,19.24164581298828
157,3149,3.4991366863250732
159,3199,3.7947230339050293
162,3249,8.297760009765625
164,3299,48.38566970825195
167,3349,25.586877822875977
169,3399,3.838594436645508
172,3449,24.911035537719727
174,3499,11.433034896850586
177,3549,4.0843305587768555
179,3599,11.778526306152344
182,3649,3.88356351852417
184,3699,12.952221870422363
187,3749,9.333106994628906
189,3799,9.210328102111816
192,3849,5.700008869171143
194,3899,44.71709060668945
197,3949,12.2415771484375
199,3999,5.578515529632568
202,4049,5.522674560546875
204,4099,20.174049377441406
207,4149,4.114509105682373
209,4199,19.850936889648438
212,4249,3.9214882850646973
214,4299,15.641925811767578
217,4349,5.559362411499023
219,4399,21.470802307128906
222,4449,36.23724365234375
224,4499,15.516226768493652
227,4549,21.448875427246094
229,4599,10.379251480102539
232,4649,38.89599609375
234,4699,3.8605804443359375
237,4749,9.946052551269531
239,4799,10.050760269165039
242,4849,8.520811080932617
244,4899,37.56005096435547
247,4949,3.9632325172424316
249,4999,6.885151386260986
252,5049,10.87439250946045
254,5099,19.299396514892578
257,5149,20.227622985839844
259,5199,31.44888687133789
262,5249,8.18603515625
264,5299,35.73881530761719
267,5349,4.103081703186035
269,5399,17.63625144958496
272,5449,33.2557373046875
274,5499,3.934257984161377
277,5549,4.125904560089111
279,5599,16.622121810913086
282,5649,17.711349487304688
284,5699,17.678579330444336
287,5749,18.53792953491211
289,5799,5.4097900390625
292,5849,29.031949996948242
294,5899,9.239766120910645
297,5949,17.462146759033203
299,5999,12.840835571289062
