0.0048,0.0071999999999999
0.0265999999999999,0.0384
0.0232,0.0212
0.0333999999999999,0.0278
0.0013999999999999,0.0078
0.0352,0.0314
0.0248,0.0368
0.0166,0.0295999999999999
0.0013999999999999,0.0082
0.0206,0.025
0.031,0.0282
0.0303999999999999,0.0314
0.011,0.0153999999999999
0.013,0.0338
0.024,0.0332
0.0158,0.0158
0.0336,0.0435999999999999
0.0131999999999999,0.014
0.0148,0.0228
0.0174,0.0272
0.034,0.0342
0.0072,0.0151999999999999
0.0116,0.015
0.0046,0.006
0.0112,0.0233999999999999
0.0028,0.0138
0.0236,0.0395999999999999
0.0031999999999999,0.0084
0.015,0.0162
0.0258,0.0315999999999999
0.0041999999999999,0.0086
0.0061999999999999,0.018
0.0118,0.0173999999999999
0.0156,0.0178
0.0063999999999999,0.012
0.014,0.0153999999999999
0.007,0.0131999999999999
0.0186,0.0201999999999999
0.016,0.0256
0.016,0.0246
0.0023999999999999,0.01
0.1328,0.177
0.0422,0.054
0.0528,0.0776
0.0012,0.0073999999999999
0.0165999999999999,0.0218
0.0252,0.0375999999999999
0.0332,0.0322
0.0056,0.0094
0.0387999999999999,0.0404
0.0467999999999999,0.0666
0.057,0.0698
0.0173999999999999,0.0194
0.1512,0.2151999999999999
0.1434,0.1216
0.186,0.2086
0.008,0.016
0.0044,0.0093999999999999
0.018,0.0372
0.0467999999999999,0.0414
0.0014,0.0138
0.036,0.0294
0.0131999999999999,0.015
0.004,0.015
0.0644,0.0566
0.0062,0.026
0.0038,0.0132
0.0536,0.0465999999999999
0.054,0.068
0.03,0.0362
0.0086,0.0176
0.0078,0.0124
0.0998,0.0824
0.1736,0.1742
0.0536,0.0524
0.0168,0.023
0.0033999999999999,0.0084
0.0355999999999999,0.032
0.0305999999999999,0.0338
0.165,0.1372
0.0038,0.008
0.0506,0.1256
0.014,0.0223999999999999
0.0525999999999999,0.0656
0.003,0.009
0.0028,0.012
0.0118,0.0178
0.039,0.0527999999999999
0.0014,0.0083999999999999
0.0262,0.0382
0.0138,0.0148
0.0218,0.02
0.0014,0.011
0.2114,0.2094
0.0123999999999999,0.0226
0.005,0.01
0.0053999999999999,0.0124
0.0071999999999999,0.01
0.0073999999999999,0.0134
0.0103999999999999,0.0152
0.028,0.044
0.0295999999999999,0.0538
0.0056,0.012
0.0026,0.0068
0.028,0.0422
0.0051999999999999,0.0098
0.0118,0.0256
0.0044,0.009
0.0252,0.029
0.0265999999999999,0.0256
0.0034,0.01
0.0064,0.0213999999999999
0.054,0.0655999999999999
0.0164,0.0221999999999999
0.0081999999999999,0.009
0.005,0.01
0.006,0.0124
0.004,0.0092
0.0131999999999999,0.016
0.0076,0.017
0.0033999999999999,0.01
0.0064,0.0125999999999999
0.0215999999999999,0.0304
0.011,0.013
0.003,0.0098
0.002,0.0113999999999999
0.005,0.0136
