id,[0],60,0.00018452230618021425
id,[1],60,0.00011782372948004144
id,[2],60,0.0002531439778045589
id,[3],60,9.966665321525994e-05
id,[4],60,0.0001718529264704177
id,[5],60,0.00011263166540416266
id,[6],60,0.00023430505860031446
id,[7],60,0.0002256146150245685
id,[8],60,0.00028710713586385336
id,[9],60,0.032678867526209576
id,[10],60,0.0001184328697395847
id,[11],60,0.00019224303403120882
id,[12],60,0.0001777865657363586
id,[13],60,0.00019206477085256728
id,[14],60,0.0001592813487057511
id,[15],60,0.00021969456148609033
id,[16],60,0.00033538851409674575
id,[17],60,0.00018720455959845048
id,[18],60,0.00013670234360361075
id,[19],60,0.000824167316700293
id,[20],60,0.00021556692404329228
id,[21],60,0.00019496193499235283
id,[22],60,0.00023929693841444848
id,[23],60,0.00010541660594175471
id,[24],60,0.00016092541760923741
id,[25],60,0.000289839290195854
id,[26],60,0.0003942500180224766
id,[27],60,0.00017483232120945192
id,[28],60,0.0002541758828304419
id,[29],60,0.00010628015806453584
id,[30],60,0.00017310718424696822
id,[31],60,0.00041233827683363246
id,[32],60,0.00016982081383450155
id,[33],60,0.00018524634131891535
id,[34],60,0.00012595726430405615
id,[35],60,0.0001828160808092635
id,[36],60,0.0005560149663675865
id,[37],60,0.0006526647920968593
id,[38],60,0.00013969335326689754
id,[39],60,0.00028357700220796333
id,[40],60,0.00025575592495293914
id,[41],60,0.00015032676572991665
id,[42],60,0.0005076559222574527
id,[43],60,0.0001449272172520436
id,[44],60,0.00034999748982239765
id,[45],60,0.0012344172272608664
id,[46],60,0.0002553900110476702
id,[47],60,0.00020476634734096385
id,[48],60,0.0002348772055531482
id,[49],60,0.0002632017915228737
id,[50],60,0.0004571788675477273
id,[51],60,0.0008684258924169356
id,[52],60,0.00018301871466574153
id,[53],60,0.0002920297677788926
id,[54],60,0.00027307297531742314
id,[55],60,0.00037688754858999777
id,[56],60,0.00044749899393832434
id,[57],60,0.00020748424934032884
id,[58],60,0.0001549769058141506
id,[59],60,0.0003125494597870754
id,[60],60,0.0004805253705484833
id,[61],60,0.0005610046360968912
id,[62],60,0.0002666397036867398
id,[63],60,0.00034583614171871963
id,[64],60,0.00024864140506600946
id,[65],60,0.00016085957945008295
id,[66],60,0.0002210663406449281
id,[67],60,0.00019823743997530023
id,[68],60,0.00022917652079665332
id,[69],60,0.00027136953642807273
id,[70],60,0.00022319847481843614
id,[71],60,0.0002962090157770608
id,[72],60,0.00016538082869094282
id,[73],60,0.00018607582598512856
id,[74],60,0.0005920183663683691
id,[75],60,0.00041683067218071016
id,[76],60,0.0002254443840301991
id,[77],60,0.00026253044037538006
id,[78],60,0.0001267415514728567
id,[79],60,0.00021278293400438944
id,[80],60,0.00033361415920463427
id,[81],60,0.0003176406119892599
id,[82],60,0.0002647727314485368
id,[83],60,0.00023833286746154423
id,[84],60,0.0001763147164591284
id,[85],60,0.00017665978193475427
id,[86],60,0.0005768358804458417
id,[87],60,0.000650929931602937
id,[88],60,0.000763531320068672
id,[89],60,0.00020807894017323963
id,[90],60,0.00031009064388958966
id,[91],60,0.0004584966306240544
id,[92],60,0.00047149411750576134
id,[93],60,0.0005259756096462983
