epoch,step,train_loss
2,49,8.659439086914062
4,99,10.968679428100586
7,149,4.678492546081543
9,199,5.200695991516113
12,249,5.36050271987915
14,299,4.913125991821289
17,349,4.259749412536621
19,399,4.39370059967041
22,449,6.8607048988342285
24,499,5.19023323059082
27,549,4.929234504699707
29,599,6.344919204711914
32,649,4.98301887512207
34,699,4.7898335456848145
37,749,4.593131065368652
39,799,8.545234680175781
42,849,6.02813720703125
44,899,5.313350677490234
47,949,6.839275360107422
49,999,5.0030317306518555
52,1049,5.645195960998535
54,1099,5.758337020874023
57,1149,5.519454479217529
59,1199,8.889456748962402
62,1249,5.325747489929199
64,1299,4.5750532150268555
67,1349,5.301731109619141
69,1399,7.366091728210449
72,1449,5.299729347229004
74,1499,8.379859924316406
77,1549,4.567516803741455
79,1599,4.660857677459717
82,1649,7.503936767578125
84,1699,4.704174041748047
87,1749,4.33501672744751
89,1799,5.0284576416015625
92,1849,5.683810234069824
94,1899,5.419610977172852
97,1949,5.407220840454102
99,1999,7.549811363220215
102,2049,4.90726375579834
104,2099,4.370235443115234
107,2149,4.903223991394043
109,2199,4.397097587585449
112,2249,4.377014636993408
114,2299,5.13492488861084
117,2349,7.293304443359375
119,2399,4.984992980957031
122,2449,6.606688499450684
124,2499,5.040464401245117
127,2549,5.149181365966797
129,2599,4.768829345703125
132,2649,5.740822792053223
134,2699,4.659131050109863
137,2749,8.650785446166992
139,2799,5.032578945159912
142,2849,4.386518478393555
144,2899,5.553159713745117
147,2949,4.547865390777588
149,2999,5.602189064025879
152,3049,7.2189130783081055
154,3099,4.820744514465332
157,3149,6.125885963439941
159,3199,4.647589683532715
162,3249,4.003711700439453
164,3299,8.465208053588867
167,3349,5.517089366912842
169,3399,5.639102935791016
172,3449,5.0530524253845215
174,3499,7.156135082244873
177,3549,4.1683173179626465
179,3599,4.127368927001953
182,3649,5.077922821044922
184,3699,4.560916423797607
187,3749,4.665657043457031
189,3799,4.5850982666015625
192,3849,5.4560089111328125
194,3899,7.478128910064697
197,3949,4.365932464599609
199,3999,4.835478782653809
202,4049,4.202762603759766
204,4099,4.1225128173828125
207,4149,4.337852478027344
209,4199,4.67918586730957
212,4249,4.783015251159668
214,4299,4.28215217590332
217,4349,4.542143821716309
219,4399,4.131146430969238
222,4449,4.02634859085083
224,4499,10.034391403198242
227,4549,4.9516448974609375
229,4599,3.9752678871154785
232,4649,3.888692617416382
234,4699,4.241457462310791
237,4749,4.480405807495117
239,4799,4.593792915344238
242,4849,4.306362628936768
244,4899,4.654891490936279
247,4949,3.9726951122283936
249,4999,4.498849868774414
252,5049,6.282075881958008
254,5099,5.498625755310059
257,5149,4.814943313598633
259,5199,0.2774314284324646
262,5249,4.647690296173096
264,5299,4.4666361808776855
267,5349,4.923121452331543
269,5399,4.689453125
272,5449,7.115329742431641
274,5499,7.304224967956543
277,5549,6.895155429840088
279,5599,4.442475318908691
282,5649,3.5787386894226074
284,5699,12.82254409790039
287,5749,-0.5933932662010193
289,5799,3.8263111114501953
292,5849,5.155426979064941
294,5899,5.068173408508301
297,5949,6.720119953155518
299,5999,4.564444541931152
