epoch,step,train_loss
2,49,8.498024940490723
4,99,5.23700475692749
7,149,4.436127185821533
9,199,4.9274797439575195
12,249,4.876479625701904
14,299,4.928047180175781
17,349,4.93442440032959
19,399,7.77018404006958
22,449,5.132948875427246
24,499,5.481799125671387
27,549,7.138575077056885
29,599,9.394923210144043
32,649,4.826667785644531
34,699,4.669713020324707
37,749,8.890676498413086
39,799,4.708560943603516
42,849,5.797618865966797
44,899,4.835873126983643
47,949,4.540685653686523
49,999,5.419684886932373
52,1049,16.78752899169922
54,1099,4.482428073883057
57,1149,4.835018157958984
59,1199,7.607450485229492
62,1249,5.406181335449219
64,1299,4.638177394866943
67,1349,4.8023362159729
69,1399,4.4488701820373535
72,1449,5.17281436920166
74,1499,5.314242362976074
77,1549,4.681412696838379
79,1599,5.022442817687988
82,1649,5.588497161865234
84,1699,5.56290340423584
87,1749,6.667917728424072
89,1799,6.745373725891113
92,1849,5.1860527992248535
94,1899,6.712170600891113
97,1949,7.017121315002441
99,1999,6.264643669128418
102,2049,4.431999206542969
104,2099,4.458766460418701
107,2149,6.503687858581543
109,2199,4.398986339569092
112,2249,4.814356803894043
114,2299,6.4033284187316895
117,2349,6.649960041046143
119,2399,5.076884746551514
122,2449,8.424518585205078
124,2499,4.272916793823242
127,2549,5.0945587158203125
129,2599,7.1242475509643555
132,2649,7.978410243988037
134,2699,4.111577987670898
137,2749,4.482172012329102
139,2799,8.245064735412598
142,2849,4.890570640563965
144,2899,8.5620756149292
147,2949,4.631489276885986
149,2999,5.39555549621582
152,3049,6.136641502380371
154,3099,4.70372200012207
157,3149,3.8302183151245117
159,3199,4.678297996520996
162,3249,4.632134437561035
164,3299,5.702771186828613
167,3349,4.4137797355651855
169,3399,4.5476789474487305
172,3449,6.633095741271973
174,3499,7.768230438232422
177,3549,4.238161087036133
179,3599,4.288393974304199
182,3649,4.202888011932373
184,3699,4.498684406280518
187,3749,5.94813346862793
189,3799,4.422682285308838
192,3849,4.847021579742432
194,3899,5.478277683258057
197,3949,4.529238700866699
199,3999,6.909440040588379
202,4049,4.561674118041992
204,4099,4.100107192993164
207,4149,4.281254291534424
209,4199,10.26474380493164
212,4249,4.6157684326171875
214,4299,7.08694314956665
217,4349,4.140058517456055
219,4399,6.988058567047119
222,4449,6.341143608093262
224,4499,7.537876129150391
227,4549,7.321087837219238
229,4599,4.651745796203613
232,4649,7.477297782897949
234,4699,7.454592704772949
237,4749,8.90987491607666
239,4799,7.39807653427124
242,4849,4.44135856628418
244,4899,4.443032264709473
247,4949,4.400585174560547
249,4999,7.782466888427734
252,5049,4.569181442260742
254,5099,5.289759635925293
257,5149,6.597278594970703
259,5199,5.428203105926514
262,5249,3.8880348205566406
264,5299,5.213473320007324
267,5349,5.953981399536133
269,5399,5.398565769195557
272,5449,4.679243087768555
274,5499,6.093965530395508
277,5549,6.073645114898682
279,5599,5.01967716217041
282,5649,6.540196418762207
284,5699,8.004626274108887
287,5749,4.427515029907227
289,5799,4.601604461669922
292,5849,7.682201862335205
294,5899,9.99034309387207
297,5949,4.668269157409668
299,5999,4.372062683105469
302,6049,5.094722747802734
304,6099,4.466815948486328
307,6149,6.235611915588379
309,6199,4.225602149963379
312,6249,5.999622344970703
314,6299,4.384942054748535
317,6349,4.460990905761719
319,6399,7.5131754875183105
322,6449,6.646892547607422
324,6499,4.731011390686035
327,6549,4.027502059936523
329,6599,4.4930524826049805
332,6649,7.619263648986816
334,6699,5.2565460205078125
337,6749,7.92692232131958
339,6799,5.189013957977295
342,6849,3.8619024753570557
344,6899,4.64372444152832
347,6949,4.267203330993652
349,6999,4.888452053070068
352,7049,4.612833023071289
354,7099,7.653703212738037
357,7149,4.2806925773620605
359,7199,4.0505852699279785
362,7249,6.768631935119629
364,7299,6.0865020751953125
367,7349,4.509056091308594
369,7399,5.685866355895996
372,7449,4.134275436401367
374,7499,4.735881805419922
377,7549,4.225944519042969
379,7599,5.571931838989258
382,7649,4.608232498168945
384,7699,4.612736701965332
387,7749,4.522242546081543
389,7799,3.9364709854125977
392,7849,4.878325462341309
394,7899,4.304573059082031
397,7949,4.564088821411133
399,7999,6.106863021850586
402,8049,5.3785552978515625
404,8099,5.966541290283203
407,8149,7.538694381713867
409,8199,6.078757286071777
412,8249,5.559451103210449
414,8299,6.260332107543945
417,8349,4.288354396820068
419,8399,5.6632490158081055
422,8449,4.9626994132995605
424,8499,7.8961944580078125
427,8549,4.617631912231445
429,8599,3.9079771041870117
432,8649,4.135255813598633
434,8699,7.543334007263184
437,8749,12.561050415039062
439,8799,6.50318717956543
442,8849,4.2133073806762695
444,8899,6.360095500946045
447,8949,6.52208137512207
449,8999,6.142603874206543
452,9049,6.160876274108887
454,9099,3.502142906188965
457,9149,6.296884536743164
459,9199,3.607124090194702
462,9249,4.14028263092041
464,9299,6.21713924407959
467,9349,5.696142196655273
469,9399,4.502117156982422
472,9449,5.6671953201293945
474,9499,5.704043388366699
477,9549,7.123809814453125
479,9599,3.6169304847717285
482,9649,5.653458595275879
484,9699,5.683402061462402
487,9749,8.933439254760742
489,9799,4.005048751831055
492,9849,4.901869773864746
494,9899,7.311949729919434
497,9949,4.8552985191345215
499,9999,3.3695855140686035
