epoch,step,train_loss
2,49,190.71316528320312
4,99,196.42044067382812
7,149,109.62492370605469
9,199,15.118124008178711
12,249,2.8198180198669434
14,299,26.2078857421875
17,349,520.7529907226562
19,399,11.242138862609863
22,449,6.013495922088623
24,499,3.0029358863830566
27,549,416.9776611328125
29,599,2.331707000732422
32,649,5.163386821746826
34,699,70.40625
37,749,9.281713485717773
39,799,3.0490784645080566
42,849,2.405977725982666
44,899,2.5148699283599854
47,949,2.4032986164093018
49,999,17.68921661376953
52,1049,4.848686218261719
54,1099,14.469751358032227
57,1149,50.61006164550781
59,1199,4.801492214202881
62,1249,2.801203727722168
64,1299,2.694681406021118
67,1349,2.6066904067993164
69,1399,2.604569435119629
72,1449,2.6873834133148193
74,1499,7.484134674072266
77,1549,37.8284912109375
79,1599,2.8470258712768555
82,1649,3.244311809539795
84,1699,6.420964241027832
87,1749,12.002799987792969
89,1799,13.917713165283203
92,1849,4.475620269775391
94,1899,2.8822085857391357
97,1949,2.8300390243530273
99,1999,6.95936393737793
102,2049,3.0516037940979004
104,2099,2.9944655895233154
107,2149,2.935558319091797
109,2199,36.091609954833984
112,2249,3.049567699432373
114,2299,4.351102828979492
117,2349,2.918841600418091
119,2399,5.800444602966309
122,2449,33.71149444580078
124,2499,33.54109191894531
127,2549,3.3629767894744873
129,2599,3.3616793155670166
132,2649,11.45387077331543
134,2699,9.666969299316406
137,2749,6.465764999389648
139,2799,4.3005828857421875
142,2849,11.199305534362793
144,2899,9.720022201538086
147,2949,9.848304748535156
149,2999,6.156531810760498
152,3049,6.150782108306885
154,3099,4.332503795623779
157,3149,9.308427810668945
159,3199,4.299981117248535
162,3249,5.6692423820495605
164,3299,25.460145950317383
167,3349,8.995141983032227
169,3399,28.486976623535156
172,3449,28.871471405029297
174,3499,6.105077743530273
177,3549,146.26150512695312
179,3599,8.498974800109863
182,3649,3.372567653656006
184,3699,4.33364725112915
187,3749,3.523977756500244
189,3799,5.483508110046387
192,3849,8.866568565368652
194,3899,3.3661952018737793
197,3949,5.906546115875244
199,3999,3.610091209411621
202,4049,4.310798645019531
204,4099,9.564878463745117
207,4149,3.469655990600586
209,4199,3.4124481678009033
212,4249,5.329565048217773
214,4299,24.713912963867188
217,4349,3.450911283493042
219,4399,3.628941535949707
222,4449,3.466663122177124
224,4499,3.460273504257202
227,4549,23.016815185546875
229,4599,3.718397617340088
232,4649,3.3996822834014893
234,4699,3.4583492279052734
237,4749,3.6943135261535645
239,4799,7.745741844177246
242,4849,3.597968578338623
244,4899,4.366135120391846
247,4949,7.853550910949707
249,4999,4.521674633026123
252,5049,3.521907091140747
254,5099,19.498062133789062
257,5149,7.536637306213379
259,5199,3.778439521789551
262,5249,3.7492587566375732
264,5299,3.5943870544433594
267,5349,3.701542854309082
269,5399,3.6579792499542236
272,5449,3.6477067470550537
274,5499,3.6041486263275146
277,5549,4.48304557800293
279,5599,3.630009651184082
282,5649,5.618925094604492
284,5699,4.530889987945557
287,5749,3.653169631958008
289,5799,3.7053263187408447
292,5849,4.299005508422852
294,5899,3.6748533248901367
297,5949,4.387267112731934
299,5999,4.407998085021973
302,6049,18.722579956054688
304,6099,3.68572998046875
307,6149,3.760042190551758
309,6199,5.450112342834473
312,6249,4.379018306732178
314,6299,3.945300579071045
317,6349,4.427647590637207
319,6399,7.777968883514404
322,6449,6.891251087188721
324,6499,4.606025695800781
327,6549,4.545587539672852
329,6599,3.8239686489105225
332,6649,7.043242454528809
334,6699,17.794010162353516
337,6749,7.046151161193848
339,6799,3.8828835487365723
342,6849,6.7277655601501465
344,6899,3.877352714538574
347,6949,5.286827087402344
349,6999,5.338017463684082
352,7049,4.525835037231445
354,7099,4.42710018157959
357,7149,74.52131652832031
359,7199,5.293343544006348
362,7249,3.9492692947387695
364,7299,14.735006332397461
367,7349,5.003319263458252
369,7399,3.960089683532715
372,7449,3.9123897552490234
374,7499,4.4875102043151855
377,7549,5.250164031982422
379,7599,4.626067161560059
382,7649,3.963251829147339
384,7699,14.184759140014648
387,7749,68.34071350097656
389,7799,5.282553195953369
392,7849,15.172049522399902
394,7899,67.17735290527344
397,7949,15.122347831726074
399,7999,6.472688674926758
402,8049,6.447411060333252
404,8099,6.6008195877075195
407,8149,14.310309410095215
409,8199,63.128021240234375
412,8249,4.960897445678711
414,8299,4.062108993530273
417,8349,5.326025009155273
419,8399,4.125120639801025
422,8449,14.364294052124023
424,8499,60.62190246582031
427,8549,4.471378326416016
429,8599,4.162238597869873
432,8649,14.017602920532227
434,8699,6.347148895263672
437,8749,6.427608489990234
439,8799,4.193730354309082
442,8849,5.2410888671875
444,8899,5.018895149230957
447,8949,5.069496154785156
449,8999,6.327732086181641
452,9049,56.63325500488281
454,9099,13.438725471496582
457,9149,4.2942352294921875
459,9199,6.239739418029785
462,9249,13.352179527282715
464,9299,6.15816593170166
467,9349,54.06427001953125
469,9399,4.606435775756836
472,9449,6.24310302734375
474,9499,4.2693023681640625
477,9549,5.223080635070801
479,9599,13.18863296508789
482,9649,4.367710590362549
484,9699,6.697349548339844
487,9749,5.230907440185547
489,9799,12.46098518371582
492,9849,4.28898811340332
494,9899,5.067249298095703
497,9949,6.2285308837890625
499,9999,4.673439979553223
