epoch,step,train_loss
2,49,8.63174819946289
4,99,9.236993789672852
7,149,4.59587287902832
9,199,4.708346843719482
12,249,9.443338394165039
14,299,7.351439952850342
17,349,5.383727550506592
19,399,5.2928266525268555
22,449,5.4993696212768555
24,499,5.183787822723389
27,549,5.224949836730957
29,599,8.40599536895752
32,649,6.1569108963012695
34,699,4.687429428100586
37,749,5.268076419830322
39,799,7.710639953613281
42,849,5.413784980773926
44,899,5.121025085449219
47,949,5.519964218139648
49,999,5.177520275115967
52,1049,7.110110282897949
54,1099,4.534914970397949
57,1149,8.561727523803711
59,1199,4.756570816040039
62,1249,5.046479225158691
64,1299,6.21511173248291
67,1349,5.071955680847168
69,1399,4.47181510925293
72,1449,3.9869418144226074
74,1499,4.757596969604492
77,1549,4.939713954925537
79,1599,6.745672225952148
82,1649,5.5653533935546875
84,1699,4.035055160522461
87,1749,5.55824089050293
89,1799,5.241875171661377
92,1849,4.833015441894531
94,1899,5.023686408996582
97,1949,6.959599018096924
99,1999,5.073626518249512
102,2049,5.246597766876221
104,2099,5.767971992492676
107,2149,5.75828742980957
109,2199,4.906466007232666
112,2249,4.353580951690674
114,2299,5.734124660491943
117,2349,5.258715629577637
119,2399,4.237646579742432
122,2449,7.227659225463867
124,2499,6.640834808349609
127,2549,4.506213188171387
129,2599,5.1012349128723145
132,2649,4.745859146118164
134,2699,4.6641645431518555
137,2749,6.081538677215576
139,2799,5.645238876342773
142,2849,5.225233554840088
144,2899,5.958148956298828
147,2949,4.1223344802856445
149,2999,7.0492706298828125
152,3049,3.7978243827819824
154,3099,7.268043041229248
157,3149,7.067914009094238
159,3199,6.928410530090332
162,3249,5.174403190612793
164,3299,6.766530513763428
167,3349,4.796777725219727
169,3399,5.177494049072266
172,3449,5.1484293937683105
174,3499,5.553317070007324
177,3549,5.659698009490967
179,3599,4.897541046142578
182,3649,5.684091091156006
184,3699,5.522185802459717
187,3749,5.03295373916626
189,3799,5.822198390960693
192,3849,4.78447151184082
194,3899,4.211686611175537
197,3949,4.318893909454346
199,3999,4.979405403137207
202,4049,4.535373687744141
204,4099,4.231875419616699
207,4149,6.7991766929626465
209,4199,5.440406799316406
212,4249,6.264875411987305
214,4299,4.15140438079834
217,4349,7.375547885894775
219,4399,4.193602561950684
222,4449,4.202458381652832
224,4499,4.265450477600098
227,4549,5.359492778778076
229,4599,5.094522476196289
232,4649,4.190030574798584
234,4699,5.056392669677734
237,4749,5.967162132263184
239,4799,5.006985664367676
242,4849,4.906065464019775
244,4899,4.724940299987793
247,4949,5.877987861633301
249,4999,8.873832702636719
252,5049,5.512821197509766
254,5099,4.3282670974731445
257,5149,4.6357102394104
259,5199,5.003997802734375
262,5249,6.488606929779053
264,5299,4.909468650817871
267,5349,5.099139213562012
269,5399,6.588947296142578
272,5449,6.313932418823242
274,5499,6.195996284484863
277,5549,6.888201713562012
279,5599,8.384082794189453
282,5649,8.731498718261719
284,5699,5.214930534362793
287,5749,7.467809200286865
289,5799,5.0643229484558105
292,5849,5.565135955810547
294,5899,4.303916931152344
297,5949,6.625422477722168
299,5999,5.255517482757568
302,6049,11.624687194824219
304,6099,4.178397178649902
307,6149,8.267845153808594
309,6199,4.842059135437012
312,6249,8.191211700439453
314,6299,7.887743949890137
317,6349,5.075716972351074
319,6399,5.8079752922058105
322,6449,4.9068803787231445
324,6499,6.892721176147461
327,6549,4.441087245941162
329,6599,6.390897750854492
332,6649,4.679713249206543
334,6699,4.502359390258789
337,6749,4.834377765655518
339,6799,4.183351039886475
342,6849,9.756550788879395
344,6899,8.803323745727539
347,6949,4.3205342292785645
349,6999,4.9801177978515625
352,7049,4.560155391693115
354,7099,4.140132904052734
357,7149,5.0658087730407715
359,7199,5.666589736938477
362,7249,4.988826751708984
364,7299,4.651413917541504
367,7349,4.273072242736816
369,7399,5.753513813018799
372,7449,4.868995666503906
374,7499,4.602499008178711
377,7549,4.690274238586426
379,7599,6.195120334625244
382,7649,7.453996181488037
384,7699,5.072732925415039
387,7749,8.647608757019043
389,7799,5.024065971374512
392,7849,6.378188133239746
394,7899,4.8469109535217285
397,7949,4.514185905456543
399,7999,4.912844657897949
402,8049,6.557106018066406
404,8099,4.634851455688477
407,8149,6.271358489990234
409,8199,6.11260986328125
412,8249,4.596184730529785
414,8299,9.011418342590332
417,8349,4.285182952880859
419,8399,5.1660966873168945
422,8449,4.680294036865234
424,8499,4.9302167892456055
427,8549,4.307310104370117
429,8599,5.1147308349609375
432,8649,6.923735618591309
434,8699,5.138786315917969
437,8749,7.346379280090332
439,8799,4.384812355041504
442,8849,4.467512130737305
444,8899,6.0440168380737305
447,8949,5.919381141662598
449,8999,7.407089710235596
452,9049,4.991261005401611
454,9099,4.3973541259765625
457,9149,7.338673114776611
459,9199,4.524261474609375
462,9249,4.781177520751953
464,9299,4.832925319671631
467,9349,4.629077911376953
469,9399,4.362154006958008
472,9449,4.7287750244140625
474,9499,8.169039726257324
477,9549,4.395861625671387
479,9599,6.0447468757629395
482,9649,6.059663772583008
484,9699,4.865663528442383
487,9749,6.658885955810547
489,9799,5.35064697265625
492,9849,5.564945220947266
494,9899,4.894230842590332
497,9949,5.143608093261719
499,9999,4.966375827789307
