298398.85152104707,69269.99861610161,4.721906089320655
462897.7246674846,327131.60688986484,4.815130116878353
379985.905964128,258581.7327471249,4.6096592695938865
258273.87695604842,345632.4923646156,4.8755464088041425
263521.83410178684,206603.07568745525,4.818170978461387
306805.6594112865,286214.5387878787,4.734147003841593
337342.23313476064,80092.62340327007,4.876272777845697
287498.5988484229,296607.07357769297,4.967505926352457
352040.666171482,252967.45230105234,4.902345790861196
262471.8798674485,183963.94089099977,4.987206587523259
394328.2700247502,235635.89181557987,4.831538592330548
222077.82173458955,272903.5104784352,4.972293078698446
250258.41629291515,164253.4305088754,4.936314134620431
230698.43911290576,115715.19327019977,5.0058040233232495
283384.17786799266,111170.4412568503,4.90334120834181
29194.716151640954,25269.70700524499,4.947840400583959
201198.99267488118,16009.339114747756,4.960322592755239
411068.8835131236,473793.9875476891,4.820821117959309
188304.17958583136,81118.2843346179,4.788247443937149
329734.077740411,82424.60360650915,4.747082546129108
335787.388654933,183055.82544051277,4.862311182793587
222347.6497072613,97612.49420370586,4.966493051557901
178413.91697677746,179993.3061902646,5.038194907937287
387417.39077832486,215094.51369896802,4.844962905247316
255265.45365774515,214061.16069591066,5.100783428310124
143377.2956971515,188456.14194850225,4.945230281129121
194124.95929142195,261613.62381442517,4.854087100205732
374766.08551555424,250116.85866666827,4.747631932866505
254152.3089097671,122213.80798834996,4.994401115558028
392393.1937220343,439978.93518697994,4.628641374832636
392294.6084659212,69469.22954391882,4.732963290996141
136599.28977674732,74322.69606753168,4.797653556946567
270358.0978987939,281698.6485780678,4.910381393775923
286625.77698509925,160161.82944588157,4.9731735835157975
365448.8715997347,193720.11602466565,4.67862275505443
305441.65057730145,180088.42683672503,4.907601512204404
298162.94824604806,361999.01358267164,4.812237645288301
164575.06575651164,96563.30407856684,4.837947715574248
286822.61476547027,141529.7523562898,4.7766807367106185
294006.06853573484,127271.12885314027,4.917322103525747
109315.18760535127,26325.17112918827,4.86821271605039
278589.00321007194,255384.4724233107,4.935540828486673
264803.6415155129,130865.75950803925,5.063936205255835
303953.3388501144,240925.70323069757,4.829554016774289
29114.295128096346,15957.302776266519,4.949172035519114
240717.435924426,27574.792241219246,5.000108282112176
328620.0242725408,214195.67077499776,4.853136481372434
186527.78825869938,205647.98994432634,4.769536400438543
192810.07698799408,91133.51336663493,4.8441602959981855
279552.1952235977,49603.25397823107,4.69733611116521
242752.68992761086,43898.905795034865,4.78407161889629
