epoch,step,train_loss
2,49,25.111574172973633
4,99,7.120684623718262
7,149,4.671375274658203
9,199,8.20254898071289
12,249,5.7861552238464355
14,299,4.701607704162598
17,349,6.198981285095215
19,399,6.879703521728516
22,449,6.448379039764404
24,499,4.21675443649292
27,549,5.352376937866211
29,599,4.575727462768555
32,649,5.563547134399414
34,699,4.573887348175049
37,749,4.718677043914795
39,799,5.327504634857178
42,849,4.686966419219971
44,899,7.157201290130615
47,949,6.884999752044678
49,999,4.67415189743042
52,1049,5.120667457580566
54,1099,6.541323661804199
57,1149,13.066923141479492
59,1199,4.318789482116699
62,1249,5.338979721069336
64,1299,9.50106143951416
67,1349,6.986861705780029
69,1399,5.182424068450928
72,1449,6.001536846160889
74,1499,9.931632995605469
77,1549,4.408623218536377
79,1599,6.4517412185668945
82,1649,5.183488368988037
84,1699,4.956776142120361
87,1749,6.698779106140137
89,1799,4.06365966796875
92,1849,6.839332103729248
94,1899,7.915630340576172
97,1949,8.423412322998047
99,1999,7.567370414733887
102,2049,4.182803153991699
104,2099,5.930062770843506
107,2149,10.335548400878906
109,2199,4.751044750213623
112,2249,6.090400695800781
114,2299,4.6777262687683105
117,2349,5.882635116577148
119,2399,6.554923057556152
122,2449,7.827541828155518
124,2499,5.832411766052246
127,2549,4.957194805145264
129,2599,5.1185221672058105
132,2649,6.1348066329956055
134,2699,4.3228983879089355
137,2749,4.766203880310059
139,2799,4.253666877746582
142,2849,4.4214701652526855
144,2899,3.913379192352295
147,2949,4.15231466293335
149,2999,4.516007423400879
152,3049,4.655843734741211
154,3099,4.223352432250977
157,3149,4.784714698791504
159,3199,6.119740962982178
162,3249,4.827258110046387
164,3299,4.638032913208008
167,3349,4.6584625244140625
169,3399,4.147275924682617
172,3449,9.879332542419434
174,3499,5.066928863525391
177,3549,4.497542381286621
179,3599,6.000912666320801
182,3649,4.581918716430664
184,3699,4.320011138916016
187,3749,6.973762512207031
189,3799,4.462096691131592
192,3849,7.388187408447266
194,3899,5.856485366821289
197,3949,7.813627243041992
199,3999,5.795165061950684
202,4049,4.7666730880737305
204,4099,5.169615745544434
207,4149,5.355384826660156
209,4199,6.227294921875
212,4249,5.454209327697754
214,4299,6.848184585571289
217,4349,4.968718528747559
219,4399,9.508490562438965
222,4449,4.63392972946167
224,4499,4.9502716064453125
227,4549,4.187016010284424
229,4599,4.46083927154541
232,4649,8.336112022399902
234,4699,4.694028854370117
237,4749,4.937466621398926
239,4799,5.779166221618652
242,4849,5.0541486740112305
244,4899,4.410223007202148
247,4949,5.375191688537598
249,4999,3.833455801010132
252,5049,7.678459167480469
254,5099,4.930854320526123
257,5149,7.370180130004883
259,5199,5.587904453277588
262,5249,4.044983863830566
264,5299,3.8096394538879395
267,5349,4.809525489807129
269,5399,4.856886863708496
272,5449,3.765470027923584
274,5499,4.423342704772949
277,5549,5.760256767272949
279,5599,4.304356575012207
282,5649,5.710709571838379
284,5699,4.469567775726318
287,5749,6.909117698669434
289,5799,4.202606201171875
292,5849,8.089527130126953
294,5899,4.5475873947143555
297,5949,4.513382434844971
299,5999,5.474740982055664
302,6049,5.028900623321533
304,6099,4.409515857696533
307,6149,8.558435440063477
309,6199,5.474681377410889
312,6249,3.9962871074676514
314,6299,8.208739280700684
317,6349,5.27134895324707
319,6399,7.008573532104492
322,6449,4.6350908279418945
324,6499,5.754192352294922
327,6549,4.666936874389648
329,6599,4.48057746887207
332,6649,4.102842807769775
334,6699,4.257070541381836
337,6749,4.436620235443115
339,6799,5.472419738769531
342,6849,6.887025356292725
344,6899,7.543126106262207
347,6949,4.865901470184326
349,6999,4.918088912963867
352,7049,4.612949371337891
354,7099,4.724315643310547
357,7149,4.4787983894348145
359,7199,4.469440460205078
362,7249,4.329190254211426
364,7299,4.348512649536133
367,7349,4.2517218589782715
369,7399,4.331390380859375
372,7449,4.268063545227051
374,7499,4.4106526374816895
377,7549,3.8077714443206787
379,7599,4.1798553466796875
382,7649,4.798859119415283
384,7699,4.2569684982299805
387,7749,4.553747177124023
389,7799,8.763246536254883
392,7849,4.546535015106201
394,7899,7.17508602142334
397,7949,4.297451972961426
399,7999,6.304460525512695
402,8049,6.206963539123535
404,8099,4.3650922775268555
407,8149,4.1110453605651855
409,8199,7.31610107421875
412,8249,7.465887069702148
414,8299,8.212372779846191
417,8349,4.214707851409912
419,8399,9.18635368347168
422,8449,5.641199111938477
424,8499,4.210580825805664
427,8549,4.559464454650879
429,8599,5.288889408111572
432,8649,4.154280185699463
434,8699,4.5463385581970215
437,8749,4.379858493804932
439,8799,4.409864902496338
442,8849,4.589760780334473
444,8899,4.357398986816406
447,8949,4.2413411140441895
449,8999,4.2201056480407715
452,9049,3.985617160797119
454,9099,4.657575607299805
457,9149,4.313018798828125
459,9199,5.269977569580078
462,9249,4.2156982421875
464,9299,4.217382907867432
467,9349,8.134498596191406
469,9399,5.184203147888184
472,9449,5.3827619552612305
474,9499,9.974337577819824
477,9549,5.354006767272949
479,9599,5.508031845092773
482,9649,5.695101737976074
484,9699,8.382227897644043
487,9749,4.930966377258301
489,9799,5.899319171905518
492,9849,4.745796203613281
494,9899,5.155738830566406
497,9949,4.7635602951049805
499,9999,5.671399116516113
