epoch,step,train_loss
2,49,4.9070587158203125
4,99,4.802302360534668
7,149,4.590344429016113
9,199,4.047364234924316
12,249,13.363409042358398
14,299,5.299449443817139
17,349,5.8348164558410645
19,399,8.830759048461914
22,449,5.106454372406006
24,499,8.811195373535156
27,549,4.863765716552734
29,599,4.87315559387207
32,649,4.604515075683594
34,699,2.4270970821380615
37,749,5.131103992462158
39,799,5.063261985778809
42,849,7.6235527992248535
44,899,10.377851486206055
47,949,3.494157314300537
49,999,3.8667349815368652
52,1049,6.097287654876709
54,1099,5.8763017654418945
57,1149,4.472489356994629
59,1199,4.765016078948975
62,1249,4.793670654296875
64,1299,3.7418155670166016
67,1349,4.873059272766113
69,1399,3.6324315071105957
72,1449,3.888068437576294
74,1499,2.7564430236816406
77,1549,4.1997175216674805
79,1599,3.915864944458008
82,1649,4.639713287353516
84,1699,5.837499618530273
87,1749,10.343045234680176
89,1799,7.2684326171875
92,1849,1.6238493919372559
94,1899,3.0199174880981445
97,1949,5.039312362670898
99,1999,2.733006477355957
102,2049,2.6228842735290527
104,2099,2.6101717948913574
107,2149,4.76755428314209
109,2199,5.104496955871582
112,2249,2.722170352935791
114,2299,5.632600784301758
117,2349,4.721641540527344
119,2399,2.496079921722412
122,2449,6.21392297744751
124,2499,4.828390121459961
127,2549,4.942281723022461
129,2599,4.9355363845825195
132,2649,8.065507888793945
134,2699,6.87569522857666
137,2749,4.858063220977783
139,2799,5.966856479644775
142,2849,3.1435611248016357
144,2899,4.903897285461426
147,2949,2.129117488861084
149,2999,3.3976004123687744
152,3049,3.422941207885742
154,3099,5.1750664710998535
157,3149,2.295680522918701
159,3199,5.676148414611816
162,3249,7.026033401489258
164,3299,4.864741325378418
167,3349,2.996450424194336
169,3399,6.85111141204834
172,3449,4.992764472961426
174,3499,4.642605781555176
177,3549,5.3428192138671875
179,3599,7.002269268035889
182,3649,5.292137145996094
184,3699,5.451869010925293
187,3749,3.6219615936279297
189,3799,3.5445098876953125
192,3849,5.141490459442139
194,3899,7.018914699554443
197,3949,7.5313920974731445
199,3999,4.782005310058594
202,4049,2.13279128074646
204,4099,5.059372425079346
207,4149,4.8249406814575195
209,4199,4.6864914894104
212,4249,5.087627410888672
214,4299,5.0887322425842285
217,4349,4.964858055114746
219,4399,4.929089546203613
222,4449,5.383827209472656
224,4499,5.331836223602295
227,4549,3.6907780170440674
229,4599,3.411174774169922
232,4649,6.382392883300781
234,4699,5.342617988586426
237,4749,5.620322227478027
239,4799,6.338451385498047
242,4849,6.878252029418945
244,4899,1.753994107246399
247,4949,6.392307281494141
249,4999,5.141312599182129
252,5049,3.5322930812835693
254,5099,4.846087455749512
257,5149,4.5119829177856445
259,5199,2.188586711883545
262,5249,4.3398895263671875
264,5299,7.552763938903809
267,5349,4.959194183349609
269,5399,5.704930305480957
272,5449,2.1059727668762207
274,5499,7.841525077819824
277,5549,2.5071237087249756
279,5599,2.7276761531829834
282,5649,4.587250709533691
284,5699,6.063415050506592
287,5749,4.131591796875
289,5799,5.132049560546875
292,5849,1.6981940269470215
294,5899,5.031380653381348
297,5949,4.7882585525512695
299,5999,5.073605537414551
